SNAPSHOT_TIME;HOST;TABLE_NAME;PART_CNT;ROW_NUM;ROW_PCT;TOTAL_GB;MEM_PCT;MAIN_GB;DELTA_GB;DRAM_GB;PMEM_GB;MERGES;LOADED;DISK_GB;PAGE_COUNT
2021/08/31 05:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23120686; 97.14;      2.11; 97.69;      2.08;      0.02;      2.11;      0.00;  0;PARTIALLY;      3.25;      5022
2021/08/31 05:00:00;s4hd1prd;SAPS4D.MARC;  1;      452538;  1.90;      0.02;  1.26;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;      0.02;       831
2021/08/31 05:00:00;s4hd1prd;SAPS4D.EKKO;  1;      166034;  0.69;      0.01;  0.63;      0.01;      0.00;      0.01;      0.00;  0;PARTIALLY;      0.01;       606
2021/08/31 05:00:00;s4hd1prd;SAPS4D.MARA;  1;       61835;  0.25;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  0;PARTIALLY;;
2021/08/31 06:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23122449; 97.14;      2.11; 97.69;      2.08;      0.02;      2.11;      0.00;  0;PARTIALLY;;
2021/08/31 06:00:00;s4hd1prd;SAPS4D.MARC;  1;      452538;  1.90;      0.02;  1.26;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;;
2021/08/31 06:00:00;s4hd1prd;SAPS4D.EKKO;  1;      166037;  0.69;      0.01;  0.63;      0.01;      0.00;      0.01;      0.00;  0;PARTIALLY;;
2021/08/31 06:00:00;s4hd1prd;SAPS4D.MARA;  1;       61835;  0.25;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  0;PARTIALLY;;
2021/08/31 07:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23124728; 97.14;      2.11; 97.69;      2.08;      0.02;      2.11;      0.00;  0;PARTIALLY;;
2021/08/31 07:00:00;s4hd1prd;SAPS4D.MARC;  1;      452538;  1.90;      0.02;  1.26;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;;
2021/08/31 07:00:00;s4hd1prd;SAPS4D.EKKO;  1;      166060;  0.69;      0.01;  0.63;      0.01;      0.00;      0.01;      0.00;  1;PARTIALLY;;
2021/08/31 07:00:00;s4hd1prd;SAPS4D.MARA;  1;       61835;  0.25;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  0;PARTIALLY;;
