SNAPSHOT_TIME;SAMPLES;PCT;HOST;PORT;NM;STATEMENT_HASH;THREAD_TYPE;THREAD_STATE;LOCK_NAME;THREAD_METHOD;THREAD_DETAIL;DB_USER;APP_NAME;APP_USER;APP_SOURCE;LOCKS_OWNED;CLIENT_IP;ROOT_STATEMENT_HASH
2021/08/30 09:30:00;      1;  0.34;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;CADEXTER;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:30:00;      1;  0.34;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;TJONES;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:30:00;      1;  0.34;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;CADEXTER;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:30:00;      1;  0.34;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;JPULIDO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:30:00;      1;  0.34;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PlanExecutor calc;any;SAPS4D;ABAP:S4P;CADEXTER;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:30:00;      1;  0.34;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;TJONES;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:30:00;      1;  0.34;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;QORLU;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.50;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;     16;  7.14;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;TransformDictJob;any;SAPS4D;ABAP:S4P;TROBERT;CL_SUID_ORGANIZATION==========CP:986;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;     16;  7.14;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;ReadPartsJob;any;SAPS4D;ABAP:S4P;1050-ZEBRA14;CL_SUID_ORGANIZATION==========CP:986;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;     16;  7.14;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;ReadPartsJob;any;SAPS4D;ABAP:S4P;JPULIDO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;     16;  7.14;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PredicateEvaluatorJob;any;SAPS4D;ABAP:S4P;NPICARDO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;     16;  7.14;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;InvIndexJob;any;SAPS4D;ABAP:S4P;TROBERT;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;     15;  6.69;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PredicateEvaluatorJob;any;SAPS4D;ABAP:S4P;LBL-554;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.50;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;     13;  5.80;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PredicateEvaluatorJob;any;SAPS4D;ABAP:S4P;JPULIDO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;     12;  5.35;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;ReadPartsJob;any;SAPS4D;ABAP:S4P;NPICARDO;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      9;  4.01;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;ReadPartsJob;any;SAPS4D;ABAP:S4P;JPULIDO;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      9;  4.01;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PredicateEvaluatorJob;any;SAPS4D;ABAP:S4P;NPICARDO;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      9;  4.01;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PredicateEvaluatorJob;any;SAPS4D;ABAP:S4P;1300-WRAP2W;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      8;  3.57;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PredicateEvaluatorJob;any;SAPS4D;ABAP:S4P;1500-PRINT9;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      3;  1.33;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;NPICARDO;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      3;  1.33;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;FuncJobBase;any;SAPS4D;ABAP:S4P;1300-WRAP2W;CL_SUID_ORGANIZATION==========CP:986;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      3;  1.33;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;NPICARDO;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      2;  0.89;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1500-PRINT9;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      2;  0.89;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;LBL-554;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.50;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      2;  0.89;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;PGILLIER;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      2;  0.89;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1500-PRINT9;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      2;  0.89;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;PGILLIER;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      2;  0.89;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;NPICARDO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      2;  0.89;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1300-WRAP2W;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      2;  0.89;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;NPICARDO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      2;  0.89;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;NPICARDO;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      2;  0.89;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1300-WRAP2W;CL_SUID_ORGANIZATION==========CP:986;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      2;  0.89;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JPULIDO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      2;  0.89;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JPULIDO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;JPULIDO;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;NPICARDO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1500-PRINT9;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;LBL-554;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.50;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;LBL-554;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.50;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;TROBERT;CL_SUID_ORGANIZATION==========CP:986;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;TROBERT;CL_SUID_ORGANIZATION==========CP:986;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JPULIDO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;JPULIDO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JPULIDO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;TROBERT;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;TROBERT;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1300-WRAP2W;CL_SUID_ORGANIZATION==========CP:986;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;TROBERT;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1300-WRAP2W;CL_SUID_ORGANIZATION==========CP:986;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1300-WRAP2W;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;PGILLIER;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1300-WRAP2W;CL_SUID_ORGANIZATION==========CP:986;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1300-WRAP2W;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;TROBERT;CL_SUID_ORGANIZATION==========CP:986;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;InvIndexJob;any;SAPS4D;ABAP:S4P;JVENTRESCO;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.50;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;JVENTRESCO;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.50;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JVENTRESCO;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.50;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JVENTRESCO;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.50;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;JPULIDO;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JPULIDO;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JPULIDO;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;JPULIDO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JPULIDO;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1050-ZEBRA14;CL_SUID_ORGANIZATION==========CP:986;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JPULIDO;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1050-ZEBRA14;CL_SUID_ORGANIZATION==========CP:986;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:20:00;      1;  0.44;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1050-ZEBRA14;CL_SUID_ORGANIZATION==========CP:986;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:10:00;     31; 19.74;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;WorkerJob;any;SAPS4D;ABAP:S4P;VMORO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:10:00;     16; 10.19;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;WorkerJob;any;SAPS4D;ABAP:S4P;PLONGACRE;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:10:00;     16; 10.19;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PostExprJob;any;SAPS4D;ABAP:S4P;VMORO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:10:00;     15;  9.55;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;WorkerJob;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:10:00;     11;  7.00;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PredicateEvaluatorJob;any;SAPS4D;ABAP:S4P;JALLO;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:10:00;      9;  5.73;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;WorkerJob;any;SAPS4D;ABAP:S4P;NWICKNESWARA;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 09:10:00;      8;  5.09;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;VMORO;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
