SNAPSHOT_TIME;HOST;PORT;SESS_NUM;TOTAL_TH;WAIT_TH;BUSY_TH;SQL_WAIT_TH;SQL_BUSY_TH;JOB_WAIT_TH;JOB_BUSY_TH;REQ_WAIT_TH;REQ_BUSY_TH;OTH_WAIT_TH;OTH_BUSY_TH;SQL_WAIT_TH_S;SQL_BUSY_TH_S;JOB_WAIT_TH_S;JOB_BUSY_TH_S;REQ_WAIT_TH_S;REQ_BUSY_TH_S;OTH_WAIT_TH_S;OTH_BUSY_TH_S
2021/08/31 01:20:00;s4hd1prd;30.103;      1;      7;      4;      3;      1;      0;      3;      3;      0;      0;      0;      0;   1.00;   0.00;   3.00;   3.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 01:22:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   2.50;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 01:24:00;s4hd1prd;30.103;      1;      7;      3;      4;      1;      0;      2;      4;      0;      0;      0;      0;   1.00;   0.00;   2.00;   4.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 01:26:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 01:28:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 01:30:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 01:32:00;s4hd1prd;30.103;      1;      3;      2;      1;      1;      0;      1;      1;      0;      0;      0;      0;   1.00;   0.00;   1.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 01:38:00;s4hd1prd;30.103;      2;     42;     10;     32;      2;      0;      8;     32;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 01:42:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 01:50:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 01:52:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 01:54:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;   8.50;   0.00;   0.00;   0.00;   0.00
2021/08/31 01:56:00;s4hd1prd;30.103;      1;      2;      1;      1;      1;      0;      0;      1;      0;      0;      0;      0;   1.00;   0.00;   0.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 02:14:00;s4hd1prd;30.103;      2;     24;      7;     17;      2;      0;      5;     17;      0;      0;      0;      0;   1.00;   0.00;   2.75;  12.25;   0.00;   0.00;   0.00;   0.00
2021/08/31 02:42:00;s4hd1prd;30.103;      1;      2;      1;      1;      1;      0;      0;      1;      0;      0;      0;      0;   1.00;   0.00;   0.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 02:44:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   3.50;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 02:50:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 02:54:00;s4hd1prd;30.103;      2;     24;      7;     17;      2;      0;      5;     17;      0;      0;      0;      0;   1.00;   0.00;   2.50;   8.50;   0.00;   0.00;   0.00;   0.00
2021/08/31 03:04:00;s4hd1prd;30.103;      1;      4;      3;      1;      1;      0;      2;      1;      0;      0;      0;      0;   1.00;   0.00;   1.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 03:22:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 03:26:00;s4hd1prd;30.103;      1;      4;      3;      1;      1;      0;      2;      1;      0;      0;      0;      0;   1.00;   0.00;   2.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 03:30:00;s4hd1prd;30.103;      1;     19;      4;     15;      1;      0;      3;     15;      0;      0;      0;      0;   1.00;   0.00;   3.00;  15.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 03:34:00;s4hd1prd;30.103;      1;      9;      4;      5;      1;      0;      3;      5;      0;      0;      0;      0;   1.00;   0.00;   3.00;   5.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 03:40:00;s4hd1prd;30.103;      1;      2;      1;      1;      1;      0;      0;      1;      0;      0;      0;      0;   1.00;   0.00;   0.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 03:42:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 03:44:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 03:52:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 04:00:00;s4hd1prd;30.103;      1;      4;      3;      1;      1;      0;      2;      1;      0;      0;      0;      0;   1.00;   0.00;   2.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 04:02:00;s4hd1prd;30.103;      1;      4;      3;      1;      1;      0;      2;      1;      0;      0;      0;      0;   1.00;   0.00;   2.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 04:06:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 04:24:00;s4hd1prd;30.103;      1;      5;      3;      2;      1;      0;      2;      2;      0;      0;      0;      0;   1.00;   0.00;   2.00;   2.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 04:30:00;s4hd1prd;30.103;      1;      7;      4;      3;      1;      0;      3;      3;      0;      0;      0;      0;   1.00;   0.00;   3.00;   3.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 04:36:00;s4hd1prd;30.103;      2;     41;      9;     32;      2;      0;      7;     32;      0;      0;      0;      0;   1.00;   0.00;   3.50;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 04:38:00;s4hd1prd;30.103;      2;     40;      8;     32;      2;      0;      6;     32;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 04:42:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 04:46:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 04:50:00;s4hd1prd;30.103;      3;     45;     11;     34;      3;      0;      8;     34;      0;      0;      0;      0;   1.00;   0.00;   2.66;  11.33;   0.00;   0.00;   0.00;   0.00
2021/08/31 04:52:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   2.66;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 04:54:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 04:56:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 04:58:00;s4hd1prd;30.103;      1;      2;      1;      1;      1;      0;      0;      1;      0;      0;      0;      0;   1.00;   0.00;   0.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 05:06:00;s4hd1prd;30.103;      1;      4;      3;      1;      1;      0;      2;      1;      0;      0;      0;      0;   1.00;   0.00;   2.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 05:10:00;s4hd1prd;30.103;      1;      2;      1;      1;      1;      0;      0;      1;      0;      0;      0;      0;   1.00;   0.00;   0.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 05:12:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   3.50;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 05:16:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 05:20:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;   8.50;   0.00;   0.00;   0.00;   0.00
2021/08/31 05:22:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 05:24:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 05:28:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 05:34:00;s4hd1prd;30.103;      2;     41;      9;     32;      2;      0;      7;     32;      0;      0;      0;      0;   1.00;   0.00;   3.50;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 05:42:00;s4hd1prd;30.103;      1;      4;      3;      1;      1;      0;      2;      1;      0;      0;      0;      0;   1.00;   0.00;   2.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 05:44:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 05:46:00;s4hd1prd;30.103;      1;      2;      1;      1;      1;      0;      0;      1;      0;      0;      0;      0;   1.00;   0.00;   0.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 05:48:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 05:54:00;s4hd1prd;30.103;      2;     31;      9;     22;      2;      0;      7;     22;      0;      0;      0;      0;   1.00;   0.00;   3.50;  11.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 05:56:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 05:58:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 06:04:00;s4hd1prd;30.103;      1;     10;      4;      6;      1;      0;      3;      6;      0;      0;      0;      0;   1.00;   0.00;   3.00;   6.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 06:08:00;s4hd1prd;30.103;      2;     40;      8;     32;      2;      0;      6;     32;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 06:10:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   3.50;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 06:12:00;s4hd1prd;30.103;      4;     72;     17;     55;      4;      0;     13;     55;      0;      0;      0;      0;   1.00;   0.00;   3.02;  12.37;   0.00;   0.00;   0.00;   0.00
2021/08/31 06:14:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   3.50;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 06:16:00;s4hd1prd;30.103;      4;     46;     12;     34;      4;      0;      8;     34;      0;      0;      0;      0;   1.00;   0.00;   2.33;   5.25;   0.00;   0.00;   0.00;   0.00
2021/08/31 06:18:00;s4hd1prd;30.103;      2;     25;      8;     17;      2;      0;      6;     17;      0;      0;      0;      0;   1.00;   0.00;   3.00;   8.50;   0.00;   0.00;   0.00;   0.00
2021/08/31 06:22:00;s4hd1prd;30.103;      2;     40;      8;     32;      2;      0;      6;     32;      0;      0;      0;      0;   1.00;   0.00;   3.00;  11.50;   0.00;   0.00;   0.00;   0.00
2021/08/31 06:24:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   2.50;  13.50;   0.00;   0.00;   0.00;   0.00
2021/08/31 06:26:00;s4hd1prd;30.103;      3;     24;      7;     17;      3;      0;      4;     17;      0;      0;      0;      0;   1.00;   0.00;   2.00;   8.50;   0.00;   0.00;   0.00;   0.00
2021/08/31 06:32:00;s4hd1prd;30.103;      2;     26;      8;     18;      2;      0;      6;     18;      0;      0;      0;      0;   1.00;   0.00;   3.00;  12.50;   0.00;   0.00;   0.00;   0.00
2021/08/31 06:34:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 06:36:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 06:38:00;s4hd1prd;30.103;      3;     59;     12;     47;      3;      0;      9;     47;      0;      0;      0;      0;   1.00;   0.00;   2.66;  15.88;   0.00;   0.00;   0.00;   0.00
2021/08/31 06:42:00;s4hd1prd;30.103;      3;     60;     12;     48;      3;      0;      9;     48;      0;      0;      0;      0;   1.00;   0.00;   2.00;   8.50;   0.00;   0.00;   0.00;   0.00
2021/08/31 06:44:00;s4hd1prd;30.103;      2;     40;     10;     32;      2;      0;      8;     32;      0;      0;      0;      0;   1.00;   0.00;   3.00;  10.66;   0.00;   0.00;   0.00;   0.00
2021/08/31 06:46:00;s4hd1prd;30.103;      2;     24;      7;     17;      2;      0;      5;     17;      0;      0;      0;      0;   1.00;   0.00;   2.50;   8.50;   0.00;   0.00;   0.00;   0.00
2021/08/31 06:50:00;s4hd1prd;30.103;      2;      6;      4;      2;      2;      0;      2;      2;      0;      0;      0;      0;   1.00;   0.00;   1.50;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 06:52:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 06:54:00;s4hd1prd;30.103;      2;     41;      9;     32;      2;      0;      7;     32;      0;      0;      0;      0;   1.00;   0.00;   2.50;  11.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 06:56:00;s4hd1prd;30.103;      2;     41;      9;     32;      2;      0;      7;     32;      0;      0;      0;      0;   1.00;   0.00;   3.50;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 06:58:00;s4hd1prd;30.103;      2;     25;      7;     18;      2;      0;      5;     18;      0;      0;      0;      0;   1.00;   0.00;   2.50;   9.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 07:04:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 07:06:00;s4hd1prd;30.103;      1;      3;      2;      1;      1;      0;      1;      1;      0;      0;      0;      0;   1.00;   0.00;   1.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 07:10:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 07:12:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   2.50;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 07:14:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   2.50;  12.50;   0.00;   0.00;   0.00;   0.00
2021/08/31 07:16:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 07:18:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;  11.50;   0.00;   0.00;   0.00;   0.00
2021/08/31 07:20:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 07:22:00;s4hd1prd;30.103;      1;     21;      4;     17;      1;      0;      3;     17;      0;      0;      0;      0;   1.00;   0.00;   2.00;   9.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 07:24:00;s4hd1prd;30.103;      2;     23;      6;     17;      2;      0;      4;     17;      0;      0;      0;      0;   1.00;   0.00;   2.33;   8.50;   0.00;   0.00;   0.00;   0.00
2021/08/31 07:26:00;s4hd1prd;30.103;      1;      4;      3;      1;      1;      0;      2;      1;      0;      0;      0;      0;   1.00;   0.00;   2.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 07:28:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 07:30:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 07:34:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   2.50;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 07:36:00;s4hd1prd;30.103;      3;     61;     13;     48;      3;      0;     10;     48;      0;      0;      0;      0;   1.00;   0.00;   3.33;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 07:38:00;s4hd1prd;30.103;      2;     41;      9;     32;      2;      0;      7;     32;      0;      0;      0;      0;   1.00;   0.00;   3.50;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 07:40:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;   8.50;   0.00;   0.00;   0.00;   0.00
2021/08/31 07:42:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 07:48:00;s4hd1prd;30.103;      1;      9;      4;      5;      1;      0;      3;      5;      0;      0;      0;      0;   1.00;   0.00;   3.00;   5.00;   0.00;   0.00;   0.00;   0.00
2021/08/31 07:50:00;s4hd1prd;30.103;      3;     44;     11;     33;      3;      0;      8;     33;      0;      0;      0;      0;   1.00;   0.00;   2.83;  13.50;   0.00;   0.00;   0.00;   0.00
2021/08/31 07:52:00;s4hd1prd;30.103;      1;      5;      3;      2;      1;      0;      2;      2;      0;      0;      0;      0;   1.00;   0.00;   2.00;   2.00;   0.00;   0.00;   0.00;   0.00
