---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|HOST|PORT |SERVICE|SCHEMA_NAME|TABLE_NAME      |COLUMN_NAME              |NUM_COLS|NUM_DISTINCT|LENGTH|COMPRESSION|INDEX_TYPE|DATA_TYPE       |ATTRIBUTE_TYPE   |LOADED|PAGEABLE|USED_FOR                            |MEM_TOTAL_MB|MEM_INDEX_MB|MEM_PERS_MB|SCANNED_RECORDS|INDEX_LOOKUPS|LAST_LOAD_TIME     |
|any |30043|any    |SAPABAP1   |ACDOCA          |XVABG_PN                 |      32|          -1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |XVABG_PN                 |       3|           0|     1|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |XVABG_PN                 |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |ZEKKN                    |       3|           0|     2|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |ZEKKN                    |       1|           1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |ZEKKN                    |      32|          -1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |ZUONR                    |       3|          -1|    18|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.01|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |ZUONR                    |       6|          -1|    18|INDIRECT   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |         2.9|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |ZUONR                    |       1|          -1|    18|CLUSTERED  |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |         0.0|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |ZUONR                    |      21|          -1|    18|RLE        |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.13|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |ZUONR                    |       2|       57966|    18|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        8.44|         0.0|          0|              0|            0|2021/07/09 15:15:09|
|any |30043|any    |SAPABAP1   |ACDOCA          |ZUONR                    |       3|           0|    18|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |ZZOPLOC                  |       3|           0|     8|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |ZZOPLOC                  |      16|          -1|     8|INDIRECT   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.42|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |ZZOPLOC                  |      17|        4016|     8|INDIRECT   |BLOCK     |NVARCHAR(STRING)|                 |     1|NO      |                                    |      2015.6|        0.06|          0|              0|            0|2021/07/13 17:22:01|
|any |30043|any    |SAPABAP1   |ACDOCA          |ZZPROD                   |       3|           0|     4|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/09 15:50:25|
|any |30043|any    |SAPABAP1   |ACDOCA          |ZZPROD                   |      33|         138|     4|INDIRECT   |BLOCK     |NVARCHAR(STRING)|                 |     1|NO      |                                    |      4975.2|      358.34|          0|              0|            0|2021/07/09 15:50:24|
|any |30043|any    |SAPABAP1   |ACDOCA          |ZZPSGLUNIQUEID           |       2|          -1|    50|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |         0.0|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |ZZPSGLUNIQUEID           |       1|           2|    50|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/13 17:22:01|
|any |30043|any    |SAPABAP1   |ACDOCA          |ZZPSGLUNIQUEID           |       3|           0|    50|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |ZZPSGLUNIQUEID           |       8|          -1|    50|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |ZZPSGLUNIQUEID           |      22|          -1|    50|INDIRECT   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.12|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |_DATAAGING               |       1|           1|     8|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |_DATAAGING               |       3|           0|     8|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |_DATAAGING               |      32|          -1|     8|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |$rowid$                  |       1|          -1|     0|DEFAULT    |NONE      |                |ROWID            |     0|NO      |                                    |       30.37|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |$trex_udiv$              |       1|          -1|     0|DEFAULT    |NONE      |                |TREX_UDIV        |     0|NO      |                                    |        2.58|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |ACDOC_COPA_EEW_DUMMY_PA  |       1|          -1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |ACDOC_EEW_DUMMY          |       1|          -1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |ANBWA                    |       1|           1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |ANLGR                    |       1|          -1|    12|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |ANLGR2                   |       1|          -1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |ANLN1                    |       1|           1|    12|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |ANLN2                    |       1|          -1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |AUDIT_TRA                |       1|         389|    20|INDIRECT   |BLOCK     |NVARCHAR(STRING)|                 |     1|NO      |                                    |      123.66|        6.75|          0|    33055165260|           53|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |BELNR                    |       1|          -1|    10|RLE        |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        7.86|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |BLART                    |       1|          -1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |BLDAT                    |       1|          -1|     8|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |BPC_CATG                 |       1|          -1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |BRSCH                    |       1|          -1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |BSCHL                    |       1|          -1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |BSTAT                    |       1|          -1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |BTTYPE                   |       1|          -1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |BUDAT                    |       1|          -1|     8|RLE        |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        2.71|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |BUZEI                    |       1|          -1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |BZIRK                    |       1|          -1|     6|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |CONS_CUR                 |       1|          46|     5|INDIRECT   |BLOCK     |NVARCHAR(STRING)|                 |     1|NO      |                                    |       65.63|        1.33|          0|    34604720858|          148|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |CONS_SL                  |       1|    19527211|    23|INDIRECT   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                    |     1290.08|         0.0|          0|              0|            0|2021/07/01 15:10:53|
|any |30043|any    |SAPABAP1   |ACDOCC          |CO_MEINH                 |       1|          -1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |DELFLG                   |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |DOCAUTO                  |       1|          -1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |DOCLN                    |       1|          -1|    10|DEFAULT    |NONE      |INTEGER(INT)    |                 |     0|NO      |                                    |        7.16|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |DRCRK                    |       1|          -1|     1|INDIRECT   |BLOCK     |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.35|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |DUMMY_INCL_EEW_COBL      |       1|          -1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |FISCYEARPER              |       1|          44|     7|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |       22.76|         0.0|          0|     2527381551|            0|2021/07/01 15:10:51|
|any |30043|any    |SAPABAP1   |ACDOCC          |FKART                    |       1|          -1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |GLACCOUNT_TYPE           |       1|          -1|     1|CLUSTERED  |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.91|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |HSL                      |       1|          -1|    23|SPARSE     |NONE      |DECIMAL(FIXED)  |                 |     0|NO      |                                    |        9.47|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |KDGRP                    |       1|           1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:48|
|any |30043|any    |SAPABAP1   |ACDOCC          |KOKRS                    |       1|           1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |KONZS                    |       1|          -1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |KSL                      |       1|          -1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     0|NO      |                                    |        1.03|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |KTOPL                    |       1|           1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |KUNNR                    |       1|          -1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |KUNRE                    |       1|          -1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |KUNWE                    |       1|          -1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |LAND1                    |       1|          -1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |LIFNR                    |       1|          -1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |MATKL                    |       1|           1|     9|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |MATNR                    |       1|          -1|    40|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |MATNR_COPA               |       1|          -1|    40|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |MFSL                     |       1|          -1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     0|NO      |                                    |        1.03|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |MODEL                    |       1|           2|     6|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.01|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |MODEL_VER                |       1|          -1|     6|RLE        |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |         1.0|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |MOVCAT                   |       1|          -1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |MSL                      |       1|          -1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     0|NO      |                                    |        1.03|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |MWSKZ                    |       1|          -1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |PBUKRS                   |       1|           1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |PERIV                    |       1|           1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |PKOKRS                   |       1|          -1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |PLEVL                    |       1|           1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |POPER                    |       1|          14|     3|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |       20.77|         0.0|          0|     1014561154|            0|2021/07/01 15:10:51|
|any |30043|any    |SAPABAP1   |ACDOCC          |PPRCTR                   |       1|           1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |PRCTR                    |       1|        1496|    10|INDIRECT   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |      244.17|         0.0|          0|     2647474266|            0|2021/07/01 15:10:53|
|any |30043|any    |SAPABAP1   |ACDOCC          |PR_UUID                  |       1|          -1|    16|PREFIXED   |NONE      |VARBINARY(RAW)  |                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |PSEGMENT                 |       1|           1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |PS_POSID                 |       1|           1|    24|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |PS_PSPID                 |       1|           1|    24|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |QUANT1                   |       1|          -1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     0|NO      |                                    |        1.03|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |QUANT2                   |       1|          -1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     0|NO      |                                    |        1.03|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |QUANT3                   |       1|          -1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     0|NO      |                                    |        1.03|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |QUNIT1                   |       1|          -1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |QUNIT2                   |       1|          -1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |QUNIT3                   |       1|          -1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |RACCT                    |       1|         676|    10|INDIRECT   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |      280.14|         0.0|          0|    60277843746|            0|2021/07/01 15:10:53|
|any |30043|any    |SAPABAP1   |ACDOCC          |RASSC                    |       1|         335|     6|SPARSE     |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |      166.36|         0.0|          0|              0|            0|2021/07/01 15:10:49|
|any |30043|any    |SAPABAP1   |ACDOCC          |RBUKRS                   |       1|          -1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |RBUSA                    |       1|           1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |RCLNT                    |       1|           1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:48|
|any |30043|any    |SAPABAP1   |ACDOCC          |RCNTR                    |       1|       38753|    10|INDIRECT   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |      250.87|         0.0|          0|              0|            0|2021/07/01 15:10:53|
|any |30043|any    |SAPABAP1   |ACDOCC          |RCOMP                    |       1|         357|     6|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |       29.73|         0.0|          0|              0|            0|2021/07/01 15:10:51|
|any |30043|any    |SAPABAP1   |ACDOCC          |RCONGR1                  |       1|         163|    20|INDIRECT   |BLOCK     |NVARCHAR(STRING)|                 |     1|NO      |                                    |      145.16|        4.83|          0|    93951479398|          305|2021/07/01 15:10:52|
|any |30043|any    |SAPABAP1   |ACDOCC          |RCONGR2                  |       1|          -1|    20|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |RCONGR3                  |       1|          -1|    20|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |RCO_OCUR                 |       1|          -1|     5|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |REF_BELNR                |       1|          -1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |REF_DOCLN                |       1|          -1|    10|PREFIXED   |NONE      |INTEGER(INT)    |                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |RFAREA                   |       1|           1|    16|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |RHCUR                    |       1|          -1|     5|RLE        |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        2.89|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |RIUNIT                   |       1|          -1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |RKCUR                    |       1|          -1|     5|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |RLDNR                    |       1|           1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |RMSL                     |       1|          -1|    23|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     0|NO      |                                    |        1.03|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |RMVCT                    |       1|         150|     3|INDIRECT   |BLOCK     |NVARCHAR(STRING)|                 |     1|NO      |                                    |      117.72|        3.35|          0|     1469834555|            8|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |RRUNIT                   |       1|          -1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |RTC_CATG                 |       1|           1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |RTFLG                    |       1|           1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:50|
|any |30043|any    |SAPABAP1   |ACDOCC          |RUNIT                    |       1|          -1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |RVERS                    |       1|           1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        1.03|         0.0|          0|              0|            0|2021/07/01 15:10:48|
|any |30043|any    |SAPABAP1   |ACDOCC          |RVUNIT                   |       1|          -1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |RWCUR                    |       1|          -1|     5|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        1.02|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCC          |RYEAR                    |       1|           7|     4|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        4.86|         0.0|          0|              0|            0|2021/07/09 15:50:09|
